Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Yield_ton_per_ha,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Region_Region_A,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Drip,Irrigation_Flood,Irrigation_Sprinkler,Irrigation_Unknown,Previous_Crop_Barley,Previous_Crop_Maize,Previous_Crop_Rice,Previous_Crop_Unknown,Previous_Crop_Wheat
223.0,26.3,77.4,261.3,137.47,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1025.2,33.3,69.9,258.0,163.07,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1065.0,32.8,67.9,53.0,64.57,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
510.9,27.7,81.2,114.1,67.79,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
977.6,20.1,31.7,95.2,92.31,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
894.3,30.7,76.3,165.4,110.77,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
538.9,19.1,83.0,276.3,158.29,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
801.9,34.3,31.0,51.3,64.92,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
1382.5,15.1,63.5,172.0,129.57,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
754.6,26.4,50.9,271.2,165.13,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1018.8,16.8,33.0,281.6,169.94,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
246.0,23.2,55.1,214.3,116.43,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
301.1,27.7,68.6,257.4,138.65,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
305.7,28.8,85.1,131.0,86.83,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1211.7,30.7,67.2,121.5,99.9,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
655.3,26.9,81.4,62.3,52.47,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
495.9,20.0,37.3,175.8,102.47,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1171.5,32.8,42.6,164.0,125.62,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
420.9,31.2,88.2,143.0,93.27,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
520.4,18.2,83.2,78.3,48.41,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
760.2,31.5,44.1,107.7,83.3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
630.9,34.5,67.3,100.9,77.78,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
961.0,27.7,51.8,286.0,184.4,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
639.2,20.6,58.1,291.6,162.98,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
710.8,27.1,81.7,50.9,46.59,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1321.8,21.9,74.1,92.6,93.54,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1349.9,28.5,44.3,272.2,181.99,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1276.0,25.9,49.0,59.6,80.15,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1324.3,33.6,47.4,285.9,194.91,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
940.6,27.4,76.8,145.0,107.59,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1040.1,19.3,59.4,184.7,127.08,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
924.3,29.5,87.0,241.0,153.34,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1221.3,21.0,79.0,111.0,96.19,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
916.3,20.4,42.7,75.2,69.47,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
344.4,22.8,77.2,252.5,148.25,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1252.5,15.2,60.4,296.2,178.53,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1188.8,34.4,45.2,214.7,147.8,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1266.4,25.6,51.8,256.3,172.29,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
447.6,30.5,88.3,285.3,159.16,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
553.1,20.2,59.0,107.1,72.75,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
584.5,29.9,73.2,137.6,90.11,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
860.5,26.3,58.6,104.8,89.99,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
374.0,23.5,52.3,65.4,46.5,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
701.0,34.4,77.8,233.1,140.86,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
436.8,24.9,80.9,86.4,65.19,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
544.2,28.1,34.3,73.2,55.87,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
1118.3,15.3,46.7,139.4,105.47,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1311.3,21.0,60.5,65.1,70.56,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
229.8,32.8,49.0,94.9,58.88,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
935.7,30.2,77.0,67.5,67.69,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
246.9,25.7,36.9,269.3,140.87,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
310.8,33.0,77.9,244.9,137.87,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1116.6,24.7,67.1,264.9,173.45,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1156.3,26.3,47.4,267.1,163.54,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1258.2,22.6,50.7,286.1,182.05,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
816.5,27.4,41.0,96.7,91.1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1317.7,21.4,45.2,275.0,180.29,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
416.9,22.7,73.0,181.3,113.39,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
524.6,34.3,52.6,91.6,68.26,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
374.9,17.2,71.2,213.9,119.99,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1236.8,17.1,60.8,131.8,111.09,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
497.3,15.9,38.7,61.6,54.88,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
402.2,21.4,59.9,69.7,46.73,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1010.0,23.0,75.4,155.9,107.36,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
300.2,16.9,47.9,256.6,133.84,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
258.4,26.0,68.9,127.8,72.46,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
338.7,26.7,41.9,241.5,141.93,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
200.3,30.0,38.1,63.9,44.11,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1106.1,34.5,51.6,148.4,120.2,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
930.9,27.4,53.4,81.9,69.19,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
472.8,17.2,75.7,265.9,145.56,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
502.9,16.8,57.6,292.0,162.48,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1254.3,30.6,34.9,131.4,110.93,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
852.4,28.0,68.0,297.2,179.07,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1108.1,18.2,58.2,238.1,159.42,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
788.6,20.1,49.9,50.3,54.9,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
509.0,30.0,78.1,171.3,109.36,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1461.5,26.3,39.3,258.5,181.78,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
935.3,26.7,84.8,183.5,130.63,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
370.3,19.2,50.0,187.5,96.4,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
727.9,27.6,57.7,161.9,108.25,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
628.1,30.4,85.8,148.8,103.54,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
478.3,32.7,75.7,56.8,61.91,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1413.5,29.7,34.5,205.4,150.54,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1345.2,26.5,64.7,241.7,155.52,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
458.9,28.5,48.6,247.5,150.34,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
657.8,24.7,60.5,206.2,121.69,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
1191.0,19.5,74.6,135.3,109.58,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
